2023-01-22 12:58:12.466,0.10,0.00,0.24
2023-01-22 12:58:12.529,1.28,1.30,0.24
2023-01-22 12:58:12.574,1.28,1.46,0.22
2023-01-22 12:58:12.622,1.28,1.47,0.22
2023-01-22 12:58:12.686,1.28,0.92,0.26
2023-01-22 12:58:12.732,1.28,1.28,0.24
2023-01-22 12:58:12.779,1.28,2.56,0.13
2023-01-22 12:58:12.841,1.28,0.39,0.31
2023-01-22 12:58:12.888,1.28,1.52,0.22
2023-01-22 12:58:12.951,1.28,3.91,0.03
2023-01-22 12:58:12.998,1.28,0.00,0.33
2023-01-22 12:58:13.045,1.28,1.90,0.18
2023-01-22 12:58:13.107,1.28,3.67,0.05
2023-01-22 12:58:13.154,1.28,0.07,0.33
2023-01-22 12:58:13.201,1.28,1.60,0.21
2023-01-22 12:58:13.266,1.28,3.36,0.07
2023-01-22 12:58:13.311,1.28,0.03,0.33
2023-01-22 12:58:13.358,1.28,1.60,0.21
2023-01-22 12:58:13.421,1.28,3.37,0.07
2023-01-22 12:58:13.470,1.28,0.08,0.33
2023-01-22 12:58:13.515,1.28,1.42,0.22
2023-01-22 12:58:13.578,1.28,2.21,0.16
2023-01-22 12:58:13.625,1.28,0.51,0.29
2023-01-22 12:58:13.672,1.28,1.11,0.25
2023-01-22 12:58:13.735,1.28,1.40,0.22
2023-01-22 12:58:13.783,1.28,0.79,0.27
2023-01-22 12:58:13.829,1.28,1.00,0.25
2023-01-22 12:58:13.891,1.28,0.97,0.26
2023-01-22 12:58:13.938,1.28,0.92,0.26
2023-01-22 12:58:13.987,1.28,1.06,0.25
2023-01-22 12:58:14.048,1.28,0.99,0.25
2023-01-22 12:58:14.095,1.28,1.05,0.25
2023-01-22 12:58:14.142,1.28,0.92,0.26
2023-01-22 12:58:14.205,1.28,1.01,0.25
2023-01-22 12:58:14.251,1.28,1.13,0.25
2023-01-22 12:58:14.314,1.28,1.08,0.25
2023-01-22 12:58:14.361,1.28,0.97,0.26
2023-01-22 12:58:14.408,1.28,1.12,0.25
2023-01-22 12:58:14.471,1.28,1.08,0.25
2023-01-22 12:58:14.518,1.28,1.00,0.25
2023-01-22 12:58:14.565,1.28,1.02,0.25
2023-01-22 12:58:14.628,1.28,1.13,0.25
2023-01-22 12:58:14.675,1.28,0.99,0.26
2023-01-22 12:58:14.722,1.28,1.03,0.25
2023-01-22 12:58:14.786,1.28,1.38,0.23
2023-01-22 12:58:14.837,1.28,0.95,0.26
2023-01-22 12:58:14.880,1.28,1.03,0.25
2023-01-22 12:58:14.942,1.28,1.55,0.22
2023-01-22 12:58:14.989,1.28,0.80,0.27
2023-01-22 12:58:15.036,1.28,1.07,0.25
2023-01-22 12:58:15.100,1.28,2.01,0.18
2023-01-22 12:58:15.147,1.28,0.59,0.29
2023-01-22 12:58:15.194,1.28,1.28,0.24
2023-01-22 12:58:15.256,1.28,2.30,0.16
2023-01-22 12:58:15.310,1.28,0.45,0.30
2023-01-22 12:58:15.361,1.28,1.26,0.24
2023-01-22 12:58:15.415,1.28,2.61,0.13
2023-01-22 12:58:15.468,1.28,0.33,0.31
2023-01-22 12:58:15.518,1.28,1.57,0.21
2023-01-22 12:58:15.572,1.28,1.87,0.19
2023-01-22 12:58:15.624,1.28,0.69,0.28
2023-01-22 12:58:15.674,1.28,1.17,0.24
2023-01-22 12:58:15.729,1.28,1.35,0.23
2023-01-22 12:58:15.781,1.28,0.77,0.27
2023-01-22 12:58:15.832,1.28,1.09,0.25
2023-01-22 12:58:15.887,1.28,1.43,0.22
2023-01-22 12:58:15.938,1.28,0.78,0.27
2023-01-22 12:58:15.981,1.28,1.09,0.25
2023-01-22 12:58:16.041,1.28,1.36,0.23
2023-01-22 12:58:16.093,1.28,0.77,0.27
2023-01-22 12:58:16.140,1.28,1.01,0.25
2023-01-22 12:58:16.187,1.28,1.70,0.20
2023-01-22 12:58:16.252,1.28,0.72,0.28
2023-01-22 12:58:16.296,1.28,1.15,0.25
2023-01-22 12:58:16.355,1.28,1.68,0.20
2023-01-22 12:58:16.411,1.28,0.75,0.28
2023-01-22 12:58:16.463,1.28,1.20,0.24
2023-01-22 12:58:16.503,1.28,1.65,0.21
2023-01-22 12:58:16.565,1.28,0.69,0.28
2023-01-22 12:58:16.612,1.28,1.31,0.24
2023-01-22 12:58:16.673,1.28,1.38,0.23
2023-01-22 12:58:16.721,1.28,0.95,0.26
2023-01-22 12:58:16.768,1.28,1.19,0.24
2023-01-22 12:58:16.831,1.28,0.91,0.27
2023-01-22 12:58:16.878,1.28,1.04,0.25
2023-01-22 12:58:16.925,1.28,1.31,0.24
2023-01-22 12:58:16.988,1.28,0.92,0.27
2023-01-22 12:58:17.035,1.28,1.10,0.25
2023-01-22 12:58:17.081,1.28,1.46,0.22
2023-01-22 12:58:17.144,1.28,0.80,0.27
2023-01-22 12:58:17.191,1.28,1.18,0.24
2023-01-22 12:58:17.238,1.28,1.84,0.19
2023-01-22 12:58:17.301,1.28,0.69,0.28
2023-01-22 12:58:17.348,1.28,1.13,0.25
2023-01-22 12:58:17.395,1.28,1.96,0.18
2023-01-22 12:58:17.457,1.28,0.62,0.29
2023-01-22 12:58:17.504,1.28,1.15,0.25
2023-01-22 12:58:17.551,1.28,2.13,0.17
2023-01-22 12:58:17.614,1.28,0.42,0.31
2023-01-22 12:58:17.661,1.28,1.48,0.22
2023-01-22 12:58:17.708,1.28,1.95,0.18
2023-01-22 12:58:17.770,1.28,0.56,0.29
2023-01-22 12:58:17.817,1.28,1.28,0.24
2023-01-22 12:58:17.880,1.28,1.77,0.20
2023-01-22 12:58:17.927,1.28,0.59,0.29
2023-01-22 12:58:17.973,1.28,1.18,0.25
2023-01-22 12:58:18.036,1.28,1.65,0.21
2023-01-22 12:58:18.083,1.28,0.74,0.28
2023-01-22 12:58:18.130,1.28,1.17,0.25
2023-01-22 12:58:18.192,1.28,1.50,0.22
2023-01-22 12:58:18.239,1.28,0.79,0.27
2023-01-22 12:58:18.286,1.28,1.17,0.25
2023-01-22 12:58:18.348,1.28,1.64,0.21
2023-01-22 12:58:18.396,1.28,0.69,0.28
2023-01-22 12:58:18.443,1.28,1.21,0.24
2023-01-22 12:58:18.505,1.28,1.57,0.22
2023-01-22 12:58:18.553,1.28,0.68,0.29
2023-01-22 12:58:18.600,1.28,1.16,0.25
2023-01-22 12:58:18.662,1.28,1.80,0.20
2023-01-22 12:58:18.709,1.28,0.67,0.29
2023-01-22 12:58:18.756,1.28,1.28,0.24
2023-01-22 12:58:18.819,1.28,1.46,0.22
2023-01-22 12:58:18.865,1.28,0.83,0.27
2023-01-22 12:58:18.928,1.28,1.12,0.25
2023-01-22 12:58:18.975,1.28,1.50,0.22
2023-01-22 12:58:19.022,1.28,0.72,0.28
2023-01-22 12:58:19.084,1.28,1.24,0.24
2023-01-22 12:58:19.131,1.28,1.84,0.19
2023-01-22 12:58:19.178,1.28,0.68,0.29
2023-01-22 12:58:19.240,1.28,1.20,0.24
2023-01-22 12:58:19.287,1.28,1.86,0.19
2023-01-22 12:58:19.335,1.28,0.68,0.29
2023-01-22 12:58:19.397,1.28,1.14,0.25
2023-01-22 12:58:19.446,1.28,2.09,0.17
2023-01-22 12:58:19.493,1.28,0.49,0.30
2023-01-22 12:58:19.554,1.28,1.41,0.23
2023-01-22 12:58:19.603,1.28,1.96,0.18
2023-01-22 12:58:19.648,1.28,0.57,0.29
2023-01-22 12:58:19.711,1.28,1.27,0.24
2023-01-22 12:58:19.758,1.28,1.66,0.21
2023-01-22 12:58:19.805,1.28,0.65,0.29
2023-01-22 12:58:19.869,1.28,1.16,0.25
2023-01-22 12:58:19.915,1.28,1.59,0.21
2023-01-22 12:58:19.977,1.28,0.77,0.28
2023-01-22 12:58:20.024,1.28,1.18,0.25
2023-01-22 12:58:20.071,1.28,1.47,0.22
2023-01-22 12:58:20.133,1.28,0.78,0.28
2023-01-22 12:58:20.180,1.28,1.17,0.25
2023-01-22 12:58:20.227,1.28,1.74,0.20
