2023-01-22 13:42:04.310,0.10,0.00,0.24
2023-01-22 13:42:09.860,1.70,1.20,0.24
2023-01-22 13:42:10.268,1.70,1.22,0.25
2023-01-22 13:42:10.660,1.70,1.05,0.26
2023-01-22 13:42:11.067,1.70,1.31,0.27
2023-01-22 13:42:11.473,1.70,1.12,0.27
2023-01-22 13:42:11.878,1.70,1.18,0.28
2023-01-22 13:42:12.280,1.70,1.23,0.29
2023-01-22 13:42:12.682,1.70,1.35,0.30
2023-01-22 13:42:13.085,1.70,1.40,0.31
2023-01-22 13:42:13.476,1.70,1.23,0.31
2023-01-22 13:42:13.883,1.70,1.20,0.32
2023-01-22 13:42:14.290,1.70,1.28,0.33
2023-01-22 13:42:14.685,1.70,1.34,0.34
2023-01-22 13:42:15.093,1.70,1.25,0.35
2023-01-22 13:42:15.500,1.70,1.41,0.35
2023-01-22 13:42:15.893,1.70,1.26,0.36
2023-01-22 13:42:16.301,1.70,1.46,0.37
2023-01-22 13:42:16.693,1.70,1.36,0.38
2023-01-22 13:42:17.103,1.70,1.31,0.38
2023-01-22 13:42:17.510,1.70,1.20,0.39
2023-01-22 13:42:17.901,1.70,1.38,0.40
2023-01-22 13:42:18.309,1.70,1.46,0.41
2023-01-22 13:42:18.716,1.70,1.57,0.42
2023-01-22 13:42:19.107,1.70,1.37,0.42
2023-01-22 13:42:19.515,1.70,1.29,0.43
2023-01-22 13:42:19.925,1.70,1.34,0.44
2023-01-22 13:42:20.317,1.70,1.50,0.45
2023-01-22 13:42:20.724,1.70,1.48,0.45
2023-01-22 13:42:21.131,1.70,1.48,0.46
2023-01-22 13:42:21.523,1.70,1.34,0.47
2023-01-22 13:42:21.932,1.70,1.35,0.48
2023-01-22 13:42:22.338,1.70,1.51,0.49
2023-01-22 13:42:22.729,1.70,1.55,0.49
2023-01-22 13:42:23.140,1.70,1.47,0.50
2023-01-22 13:42:23.545,1.70,1.35,0.51
2023-01-22 13:42:23.939,1.70,1.37,0.52
2023-01-22 13:42:24.345,1.70,1.41,0.53
2023-01-22 13:42:24.753,1.70,1.40,0.53
2023-01-22 13:42:25.145,1.70,1.49,0.54
2023-01-22 13:42:25.553,1.70,1.59,0.55
2023-01-22 13:42:25.960,1.70,1.53,0.56
2023-01-22 13:42:26.351,1.70,1.49,0.56
2023-01-22 13:42:26.757,1.70,1.52,0.57
2023-01-22 13:42:27.165,1.70,1.52,0.58
2023-01-22 13:42:27.556,1.70,1.33,0.59
2023-01-22 13:42:27.964,1.70,1.58,0.60
2023-01-22 13:42:28.371,1.70,1.47,0.60
2023-01-22 13:42:28.778,1.70,1.67,0.60
